arr,desc,full_desc,img,price,price_surf,rooms_num,surface
15,location Appartement 2 pièces Paris 15ème,"boulevard Pasteur, proche Montparnasse. Dans un bel immeuble en pierre de...",http://3.visuels.poliris.com/c175/3/a/5/3/3a53a85c-4652.jpg,1320,28.6956521739,2.0,46.0
13,location Appartement 2 pièces Paris 13ème,"Métro Tolbiac, Avenue de Choisy, un 2 pièces libre de suite,...",http://dyn.visuels.poliris.com/logosAgences/std/6/2536.png,845,17.2448979592,2.0,49.0
16,location Appartement 2 pièces Paris 16ème,"2 pièces meublé de 57.67m² situé au 2ème étage avec ascenseur et gardien,...",http://e.visuels.poliris.com/c175/e/6/f/e/e6fe79b0-3ee7.jpg,1550,23.1343283582,2.0,67.0
8,location Appartement 2 pièces Paris 8ème,8E. RUE COURCELLES. PRES Metro ST PHILIPPE DU ROULE. LIBRE DE SUITE...,http://dyn.visuels.poliris.com/logosAgences/std/1/1731.png,1030,39.6153846154,2.0,26.0
16,location Appartement 8 pièces Paris 16ème,"Avenue Foch, dans un immeuble haussmannien de très grand...",http://8.visuels.poliris.com/c175/8/2/a/6/82a6a760-4961.jpg,10800,29.1105121294,8.0,371.0
12,location Appartement 2 pièces Paris 12ème,"Avenue du docteur Arnold Netter, au second étage avec...",http://a.visuels.poliris.com/c175/a/6/2/2/a622d6d4-589d.jpg,1295,35.0,2.0,37.0
17,location Appartement 5 pièces Paris 17ème,"Immeubles des années 1930, appartement rénové par un architecte,...",http://6.visuels.poliris.com/c175/6/1/1/6/61162f9c-3089.jpg,3500,31.8181818182,5.0,110.0
18,location Appartement 1 pièce Paris 18ème,Metro JULES JOFFRIN RUE DE CLIGNANCOURT Beau studio sans aucune place de...,http://5.visuels.poliris.com/c175/5/0/5/0/5050c6d6-5e7d.jpg,866,26.2424242424,1.0,33.0
6,location Appartement 2 pièces Paris 6ème,"Sèvres Babylone. Au 4ème étage d'un immeuble ancien beau 2 pièces meublé de 47,5 M²...",http://0.visuels.poliris.com/c250/0/0/1/f/001f007e-3aab.jpg,1600,41.0256410256,2.0,39.0
13,location Appartement 2 pièces Paris 13ème,TOLBIAC / MAISON BLANCHE (ligne 7). Spacieux 2 pièces de 50...,http://b.visuels.poliris.com/c175/b/c/b/b/bcbb8b82-3df7.jpg,1187,23.74,2.0,50.0
7,location Appartement 3 pièces Paris 7ème,Sèvres Babylone. Au 4ème étage d'un immeuble ancien beau 2 pièces meublé...,http://5.visuels.poliris.com/c175/5/f/a/9/5fa919c0-36a3.jpg,1600,34.0425531915,3.0,47.0
20,location Appartement 1 pièce Paris 20ème,Studio refait entièrement à neuf. Dans un immeuble sécurisé...,http://6.visuels.poliris.com/c175/6/a/d/7/6ad7cd08-2a2d.jpg,495,33.0,1.0,15.0
19,location Appartement 2 pièces Paris 19ème,"Au 4ème étage avec ascenseur et gardien, joli 2 pièces de 54m² loué en...",http://c.visuels.poliris.com/c175/c/7/2/3/c7230579-4b77.jpg,1185,21.9444444444,2.0,54.0
10,location Appartement 4 pièces Paris 10ème,"Canal Saint Martin, proche Métro Louis Blanc un appartement...",http://b.visuels.poliris.com/c175/b/6/f/2/b6f2e178-296b.jpg,2980,30.7216494845,4.0,97.0
5,location Appartement 2 pièces Paris 5ème,Rue des Ursulines 75005 - un appartement repeint et non...,http://7.visuels.poliris.com/c175/7/3/9/d/739d48c8-34f6.jpg,1215,28.9285714286,2.0,42.0
14,location Appartement 4 pièces Paris 14ème,Situé rue Coulmier (calme) un appartement au 6ème étage...,http://a.visuels.poliris.com/c175/a/e/5/f/ae5f27d7-5adf.jpg,1690,22.8378378378,4.0,74.0
17,location Appartement 1 pièce Paris 17ème,A LOUER MEUBLE - JOLI STUDIO 17 M² - TRÈS BON ÉTAT - RUE...,http://f.visuels.poliris.com/c175/f/d/d/e/fdde5cbb-2f00.jpg,650,38.2352941176,1.0,17.0
14,location Appartement 3 pièces Paris 14ème,Un appartement de type 3 Pièces traversant de 59 m² situé au 3ème étage...,http://1.visuels.poliris.com/c175/1/6/6/7/166756c4-2e97.jpg,1511,25.6101694915,3.0,59.0
1,location Appartement 2 pièces Paris 1er,Rue d'Argenteuil - Au 6ème étage avec ascenseur d'une copropriété bien...,http://6.visuels.poliris.com/c175/6/d/0/e/6d0ef524-262d.jpg,1430,16.25,2.0,88.0
15,location Appartement 3 pièces Paris 15ème,"Metro COMMERCE- Rue Edmond Roger, 3 PIÈCES MEUBLÉES avec totu le charme de...",http://a.visuels.poliris.com/c175/a/f/2/7/af27acd0-58e9.jpg,2000,34.4827586207,3.0,58.0
5,location Appartement 1 pièce Paris 5ème,"Charmant Studio vide comprenant une entrée repas, une pièce, principale,...",http://6.visuels.poliris.com/c175/6/1/9/b/619bc76f-33b9.jpg,1000,37.037037037,1.0,27.0
16,location Appartement 1 pièce Paris 16ème,"Paris 16 rue de l'assomption - Bail Vide 
à 50 mètres du...",http://4.visuels.poliris.com/c175/4/6/0/1/46013453-733f.jpg,1150,39.6551724138,1.0,29.0
5,location Appartement 2 pièces Paris 5ème,"Rue des fossés Saint Bernard, au calme d'une cour,...",http://9.visuels.poliris.com/c175/9/f/8/6/9f864a9b-3b7a.jpg,758,34.4545454545,2.0,22.0
10,location Appartement 2 pièces Paris 10ème,"Au 1er étage avec ascenseur d'une jolie copropriété très bien situé, 2...",http://8.visuels.poliris.com/c175/8/6/f/9/86f9b57e-45f8.jpg,990,38.0769230769,2.0,26.0
17,location Appartement 1 pièce Paris 17ème,"Location meublée: parfait petit studio, dernier étage avec ascenseur, avec kitechenette, canapé-lit et salle d'eau-WC. Calme avec vue dégagée
Baux hors...",http://1.visuels.poliris.com/c250/1/c/f/9/1cf99667-353f.jpg,410,16.4,1.0,25.0
17,location Appartement 6 pièces Paris 17ème,Paris 17ème - PRONY / WAGRAM - 6 pièces vide. Idéalement situé au coeur du...,http://6.visuels.poliris.com/c175/6/2/6/7/62677f98-5b5f.jpg,3900,27.6595744681,6.0,141.0
16,location Appartement 4 pièces Paris 16ème,Michel-Ange Molitor. Bel immeuble 1930 avec gardien. 108 m² au 1er étage...,http://5.visuels.poliris.com/c175/5/9/6/8/5968f067-43c3.jpg,2500,23.1481481481,4.0,108.0
14,location Appartement 1 pièce Paris 14ème,"A 5min à pied du métro 4, dans immeuble avec gardien, digicode et...",http://a.visuels.poliris.com/c175/a/f/e/1/afe1b978-2861.jpg,871,24.1944444444,1.0,36.0
16,location Appartement 1 pièce Paris 16ème,Chauffage et eau inclus dans les charges pour cet agréable studio proche...,http://0.visuels.poliris.com/c175/0/5/c/5/05c51daf-8997.jpg,850,29.3103448276,1.0,29.0
8,location Appartement 5 pièces Paris 8ème,Rue de Berne 75008 - un bel appartement de 5 pièces de 117m²...,http://0.visuels.poliris.com/c175/0/0/f/f/00ff61d6-36e3.jpg,2822,24.1196581197,5.0,117.0
5,location Appartement 1 pièce Paris 5ème,Nous vous proposons à la location un studio meublé d'une surface 25m²au...,http://2.visuels.poliris.com/c175/2/b/b/d/2bbdbe8c-33f3.jpg,800,32.0,1.0,25.0
8,location Appartement 1 pièce Paris 8ème,"Rue de Washington, à 2 pas des champs Élysées, proche des transports et de...",http://4.visuels.poliris.com/c175/4/f/d/4/4fd4b9f7-32d4.jpg,890,26.1764705882,1.0,34.0
16,location Appartement 4 pièces Paris 16ème,Avenue Mozart. Bel immeuble pierre de taille grand standing dans rue...,http://d.visuels.poliris.com/c175/d/c/c/7/dcc75073-346f.jpg,2492,30.3902439024,4.0,82.0
11,location Appartement 4 pièces Paris 11ème,"Un appartement de 4 pièces 58 m², situé 5 Cité Phalsbourg...",http://dyn.visuels.poliris.com/logosAgences/std/6/9556.png,1535,26.4655172414,4.0,58.0
15,location Appartement 2 pièces Paris 15ème,Métro Bir hakeim rue emeriau dans résidence du front de seine 25ème étage...,http://1.visuels.poliris.com/c175/1/9/e/2/19e29e7d-4166.jpg,1850,33.6363636364,2.0,55.0
20,location Appartement 1 pièce Paris 20ème,"Studio avec une belle exposition, au troisième étage...",http://4.visuels.poliris.com/c175/4/e/3/4/4e34d02b-309c.jpg,520,32.5,1.0,16.0
12,location Appartement 2 pièces Paris 12ème,Métro DAUMESNIL - rue du Dr GOUJON - au 4ème étage avec...,http://d.visuels.poliris.com/c175/d/0/c/4/d0c476db-645c.jpg,900,24.3243243243,2.0,37.0
6,location Appartement 2 pièces Paris 6ème,Métro Sèvres babylone rue du cherche midi bel appartement meublé dans bel...,http://8.visuels.poliris.com/c175/8/6/9/a/869abdcd-381a.jpg,1600,32.0,2.0,50.0
12,location Appartement 2 pièces Paris 12ème,"MÉTRO MONTGALLET Dans quartier recherché, à deux pas des commerces et des transports,...",http://6.visuels.poliris.com/c250/6/9/1/9/69198d29-58ca.jpg,835,12.4626865672,2.0,67.0
18,location Appartement 3 pièces Paris 18ème,A deux pas du Métro Porte de Clignancourt. Immeuble bien...,,1498,26.75,3.0,56.0
16,location Appartement 5 pièces Paris 16ème,RUE SCHEFFER - Près du métro Pompe - 5 pièces de 141m² sur une belle...,http://3.visuels.poliris.com/c175/3/b/b/4/3bb43566-47d8.jpg,4500,31.914893617,5.0,141.0
6,location Appartement 2 pièces Paris 6ème,"Théâtre de l'Odéon - Rue Casimir Delavigne, dans un immeuble de bonne...",http://7.visuels.poliris.com/c175/7/d/1/3/7d136cc5-62ca.jpg,1258,34.0,2.0,37.0
14,location Appartement 1 pièce Paris 14ème,Un studio meublé de 24 m² situé rue Louis Morard Paris...,http://1.visuels.poliris.com/c175/1/f/a/3/1fa3618a-317b.jpg,750,31.25,1.0,24.0
10,location Appartement 2 pièces Paris 10ème,Passage des Récollets - 2 PIÈCES BON ÉTAT - dans immeuble...,http://4.visuels.poliris.com/c175/4/7/2/2/4722c1f3-33a3.jpg,1297,29.4772727273,2.0,44.0
17,location Appartement 1 pièce Paris 17ème,"Un appartement comprenant entrée, une pièce principale (belle hauteur...",http://7.visuels.poliris.com/c175/7/2/d/3/72d3bf31-33c7.jpg,715,25.5357142857,1.0,28.0
7,location Appartement 5 pièces Paris 7ème,"Un appartement comprenant belle entrée, double séjour avec balcon, 3...",,4690,33.5,5.0,140.0
1,location Appartement 2 pièces Paris 1er,"Un appartement comprenant séjour avec placard, chambre, cuisine, salle de...",,1100,32.3529411765,2.0,34.0
13,location Appartement 4 pièces Paris 13ème,"RER B, Cité Universitaire, bus, Rue Bobillot, immeuble...",http://b.visuels.poliris.com/c175/b/0/3/4/b0349a81-2f91.jpg,1992,24.0,4.0,83.0
16,location Appartement 5 pièces Paris 16ème,PLACE VICTOR HUGO - VUE DÉGAGÉE - Dans un très bel immeuble Pierre de...,http://9.visuels.poliris.com/c175/9/c/c/6/9cc68623-413d.jpg,5500,33.3333333333,5.0,165.0
8,location Appartement 3 pièces Paris 8ème,Haussmannien à 2 mn du Parc Monceau. Un 3 pièces rénové au 3e ascenseur...,http://e.visuels.poliris.com/c175/e/9/1/1/e9118c66-2537.jpg,2758,25.7757009346,3.0,107.0
10,location Appartement 2 pièces Paris 10ème,Juste à côté du CANAL ST MARTIN - Au 2ème étage avec...,http://a.visuels.poliris.com/c175/a/d/f/a/adfa76ff-1ecd.jpg,895,28.8709677419,2.0,31.0
18,location Appartement 2 pièces Paris 18ème,Superbe 2 pièces dans immeuble pierre de taille de très bon...,http://2.visuels.poliris.com/c175/2/3/b/8/23b8a996-3c15.jpg,1275,28.3333333333,2.0,45.0
8,location Appartement 3 pièces Paris 8ème,"Dans un immeuble de bon standing situé rue de la Boétie, au...",http://f.visuels.poliris.com/c175/f/a/e/a/faea8091-4b0a.jpg,2232,25.9534883721,3.0,86.0
16,location Appartement 1 pièce Paris 16ème,Chauffage et eau inclus dans les charges pour cet agréable studio proche...,http://0.visuels.poliris.com/c175/0/5/c/5/05c51daf-8997.jpg,600,35.2941176471,1.0,17.0
14,location Appartement 1 pièce Paris 14ème,"Pernety - Dans une petite impasse calme, studio meublé refait entièrement...",http://d.visuels.poliris.com/c175/d/8/0/c/d80c39c9-36a5.jpg,890,38.6956521739,1.0,23.0
15,location Appartement 2 pièces Paris 15ème,"Métro Vaugirard, rue de Vaugirard dans un immeuble ancien au 2e étage sans...",http://f.visuels.poliris.com/c175/f/7/4/6/f746690f-2b12.jpg,1000,11.6279069767,2.0,86.0
7,location Appartement 5 pièces Paris 7ème,"A LOUER VIDE - TRÈS BEAU 5 PIÈCES DE 130 M² - CHAMPS DE MARS - REFAIT A NEUF.
Dans un bel immeuble haussmannien, sécurisé par digicode, interphone et...",http://e.visuels.poliris.com/c250/e/6/7/9/e679b995-4228.jpg,3792,29.1692307692,5.0,130.0
6,location Appartement 2 pièces Paris 6ème,"Métro st placide: location meublée: deux pièces comprenant un séjour avec une cuisine équipée, une chambre, une salle d'eau, WC; Très bon état, vue dégagée...",http://1.visuels.poliris.com/c250/1/9/b/6/19b6cfe8-3aed.jpg,1600,41.0256410256,2.0,39.0
17,location Appartement 2 pièces Paris 17ème,Boulevard de la Somme - 2 PIÈCES TRÈS BON ÉTAT - dans...,http://3.visuels.poliris.com/c175/3/4/7/3/34736da6-75cd.jpg,1197,23.0192307692,2.0,52.0
14,location Appartement 1 pièce Paris 14ème,"Rue Sarrette, dans un bel immeuble récent, Au 1er étage sur...",http://7.visuels.poliris.com/c175/7/e/6/a/7e6ad27a-75ed.jpg,630,42.0,1.0,15.0
10,location Appartement 1 pièce Paris 10ème,"Au pied du Métro Strasbourg Saint Denis (Ligne 8 et 9),...",http://3.visuels.poliris.com/c175/3/a/7/2/3a722810-2d34.jpg,680,40.0,1.0,17.0
15,location Appartement 3 pièces Paris 15ème,"Dans un immeuble moderne, au deuxième étage avec ascenseur,...",,1850,24.6666666667,3.0,75.0
16,location Appartement 6 pièces Paris 16ème,"Rue de la Pompe, 16ème, métro rue de la Pompe, dans un immeuble ancien en...",http://4.visuels.poliris.com/c175/4/3/e/b/43eb7b3b-327f.jpg,4260,25.8181818182,6.0,165.0
16,location Appartement 6 pièces Paris 16ème,"Appartement meublé proche métros Victor Hugo/Porte Dauphine, immeuble...",http://d.visuels.poliris.com/c175/d/4/e/6/d4e688de-8309.jpg,3500,25.9259259259,6.0,135.0
12,location Appartement 2 pièces Paris 12ème,Métro DAUMESNIL (L6 et L8) EXCLUSIVITÉ A 4 mn du métro et de la place...,http://3.visuels.poliris.com/c175/3/2/3/d/323df009-457a.jpg,1250,40.3225806452,2.0,31.0
16,location Appartement 1 pièce Paris 16ème,"Place Victor Hugo, Rue Saint Didier au 9ème et dernier étage, studio traversant exposé est/ouest avec terrasse comprenant une entrée/bureau avec rangement,...",http://6.visuels.poliris.com/c250/6/0/1/0/60109b74-53fa.jpg,1500,39.4736842105,1.0,38.0
19,location Appartement 2 pièces Paris 19ème,"MÉTRO BOTZARIS - RUE DE CRIMÉE
Au 3ème étage d'un ascenseur...",http://8.visuels.poliris.com/c175/8/0/0/4/8004c470-522e.jpg,950,27.1428571429,2.0,35.0
17,location Appartement 2 pièces Paris 17ème,A deux pas du métro Brochant et des commerces. Dans...,http://dyn.visuels.poliris.com/logosAgences/std/4/9364.png,835,30.9259259259,2.0,27.0
5,location Appartement 5 pièces Paris 5ème,"CHARMANT – FAMILIAL – VUE DÉGAGÉE SUR LA SEINE.
Au 2ème étage d'un...",http://4.visuels.poliris.com/c175/4/6/d/d/46dd61fc-381c.jpg,3500,26.9230769231,5.0,130.0
18,location Appartement 2 pièces Paris 18ème,"63 rue des 3 freres, à l'angle de la rue Ravignan, très...",http://1.visuels.poliris.com/c175/1/0/5/2/105262b6-2845.jpg,1300,32.5,2.0,40.0
15,location Appartement 3 pièces Paris 15ème,"2/3 Pièces meublé de 56 m² Métro BOUCICAUT, voici un appartement de type 2/...",http://8.visuels.poliris.com/c175/8/3/9/6/8396f021-3ac3.jpg,1650,29.4642857143,3.0,56.0
19,location Appartement 4 pièces Paris 19ème,MÉTRO CRIMÉE - Résidence Île-de-Flandre Au 9ème étage de la résidence Île-...,http://2.visuels.poliris.com/c175/2/8/5/5/28554ca4-6d4d.jpg,1600,21.3333333333,4.0,75.0
19,location Appartement 1 pièce Paris 19ème,Metro Pyrénées / A quelques pas des Buttes Chaumont...,http://9.visuels.poliris.com/c175/9/2/b/b/92bbaabc-524e.jpg,850,32.6923076923,1.0,26.0
17,location Appartement 3 pièces Paris 17ème,Proximité métro Pereire dans immeuble Haussmannien...,http://2.visuels.poliris.com/c175/2/c/d/8/2cd8955f-3c53.jpg,1880,25.0666666667,3.0,75.0
14,location Appartement 3 pièces Paris 14ème,"Location Meublée Paris 14ème, Boulevard Arago, au métro Denfert Rochereau (...",http://f.visuels.poliris.com/c175/f/6/8/2/f682d1c7-49bd.jpg,1700,30.9090909091,3.0,55.0
15,location Appartement 3 pièces Paris 15ème,"Proche de 3 métros: Commerce/La Motte Picquet Grenelle/Cambronne, immeuble...",http://b.visuels.poliris.com/c175/b/3/3/0/b330140f-3bc5.jpg,1842,30.7,3.0,60.0
12,location Appartement 1 pièce Paris 12ème,"Location meublée Paris 12ème, rue de Charenton, au métro Bastille (lignes...",http://5.visuels.poliris.com/c175/5/2/7/1/52718eaf-62f9.jpg,880,33.8461538462,1.0,26.0
5,location Appartement 1 pièce Paris 5ème,"M°CENSIER- Studio de 22,59 m² refait à neuf, au 2ème étage,...",http://6.visuels.poliris.com/c175/6/4/e/5/64e5deb5-2adf.jpg,905,15.3389830508,1.0,59.0
16,location Appartement 1 pièce Paris 16ème,"Paris 16ème MÉTRO MIRABEAU
Rue des Pâtures, dans un...",http://d.visuels.poliris.com/c175/d/8/f/c/d8fc0d0d-2db3.jpg,805,36.5909090909,1.0,22.0
4,location Appartement 1 pièce Paris 4ème,"Location meublée Paris 4ème, rue Saint-Martin, à deux pas de l Hôtel de...",http://2.visuels.poliris.com/c175/2/1/d/7/21d792b3-29ee.jpg,725,40.2777777778,1.0,18.0
7,location Appartement 6 pièces Paris 7ème,"A deux pas du bon marché Cet appartement d'une surface d'environ 150 m²,...",http://c.visuels.poliris.com/c175/c/c/7/5/cc751594-58c3.jpg,6000,40.0,6.0,150.0
7,location Appartement 2 pièces Paris 7ème,LOCATION MEUBLÉE Paris 7e Métro: École Militaire (ligne 8) RER C Pont de l'Alma...,http://3.visuels.poliris.com/c250/3/8/e/e/38eeadfb-33b8.jpg,1350,40.9090909091,2.0,33.0
9,location Appartement 4 pièces Paris 9ème,APPARTEMENT VIDE 3 CHAMBRES Paris 9 Métro St Georges (ligne 12) ou Liège (ligne 13)...,http://2.visuels.poliris.com/c250/2/6/f/6/26f60a0c-2b7a.jpg,2570,26.7708333333,4.0,96.0
16,location Appartement 6 pièces Paris 16ème,"Appartement Étage 3ème, État général Excellent, Cuisine Équipée, Chauffage Collectif,...",http://1.visuels.poliris.com/c250/1/6/3/8/163869ac-33b8.jpg,4400,30.985915493,6.0,142.0
14,location Appartement 1 pièce Paris 14ème,LOCATION MEUBLÉE Paris 14ème Métro: Alesia (ligne 4) et Porte d'Orléans (ligne 4 et...,http://b.visuels.poliris.com/c250/b/8/a/3/b8a31802-503e.jpg,1300,37.1428571429,1.0,35.0
1,location Appartement 1 pièce Paris 1er,Rue des Pyramides 75001 Paris - Louvre/Tuileries - Beau studio de 20m² en...,http://8.visuels.poliris.com/c175/8/2/2/a/822a5e7c-47be.jpg,1100,55.0,1.0,20.0
17,location Appartement 1 pièce Paris 17ème,"Proche de la Mairie du 17° et du métro Rome, dans un immeuble récent, en...",http://4.visuels.poliris.com/c175/4/8/8/f/488fa7c9-3f61.jpg,860,30.7142857143,1.0,28.0
11,location Appartement 1 pièce Paris 11ème,"Dans un immeuble sécurisé BBC, logement exceptionnel entièrement meublé et...",http://b.visuels.poliris.com/c175/b/a/e/d/baed0696-3957.jpg,950,50.0,1.0,19.0
4,location Appartement 2 pièces Paris 4ème,"HÔTEL DE VILLE - MARAIS Proche de la rue des Francs-Bourgeois, au 2ème...",http://e.visuels.poliris.com/c175/e/2/d/9/e2d9926b-647c.jpg,2000,51.2820512821,2.0,39.0
15,location Appartement 2 pièces Paris 15ème,"Location Meublée Paris 15e, rue Emeriau, au métro Charles Michel (ligne 10)...",http://8.visuels.poliris.com/c175/8/b/5/d/8b5d52ec-2d80.jpg,1850,30.8333333333,2.0,60.0
15,location Appartement 2 pièces Paris 15ème,"Deux pièces au 1er étage sur cour/jardin, comprenant un séjour avec un...",http://6.visuels.poliris.com/c175/6/0/a/7/60a70e76-3c85.jpg,885,34.0384615385,2.0,26.0
10,location Appartement 1 pièce Paris 10ème,"10ème - rue des Messageries Studio meublé de 13,90m² au 2e étage...",http://9.visuels.poliris.com/c175/9/f/e/e/9feebdc9-2dc4.jpg,578,41.2857142857,1.0,14.0
20,location Appartement 2 pièces Paris 20ème,"MÉTRO: BUZENVAL - RUE DE LA PLAINE - 2 pièces au 7ème étage avec ascenseur: entrée, séjour, cuisine, chambre, dégagement, salle de bains, WC séparés,...",http://0.visuels.poliris.com/c250/0/4/6/d/046d528d-54c4.jpg,1230,26.170212766,2.0,47.0
